ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"76.72.126.64","elite","AS25921","US","LUS Fiber","55","LUS Fiber","5678","socks4","41","N/A","2021-08-31T11:12:50.050Z"
"75.119.206.27","elite","AS26347","US","New Dream Network, LLC","20","New Dream Network, LLC","42863","socks4","34","104","2021-08-31T11:12:49.729Z"
"77.224.138.174","elite","AS12430","ES","IPCOM","N/A","Comunitel Global S.A.","5678","socks4","36","5001","2021-08-31T11:12:47.512Z"
"185.67.103.8","elite","AS34636","IR","Laser Company Ltd","275","Idea Media Inc","5678","socks4","35","826","2021-08-31T11:12:46.170Z"
"186.103.154.235","elite","AS15311","CL","Telefonica Empresas","486","Telefonica Empresas","4153","socks4","35","N/A","2021-08-31T11:12:44.446Z"
"85.173.80.178","elite","AS33934","RU","Volgograd Electro Svyaz","199","OJSC Rostelecom Macroregional Branch South","5678","socks4","34","5002","2021-08-31T11:12:44.510Z"
"94.137.183.213","elite","AS16010","GE","Magticom Ltd.","264","Magticom","5678","socks4","35","5001","2021-08-31T11:12:43.844Z"
"186.10.252.6","elite","AS27651","CL","Entel Chile S.A.","191","Entel Chile S.A","5678","socks4","51","410","2021-08-31T11:12:41.671Z"
"185.35.102.136","elite","AS31272","UA","WildPark Co","199","WildPark Co","5678","socks4","36","5001","2021-08-31T11:12:40.518Z"
"45.123.3.250","elite","AS132556","IN","Blue Lotus Support Services Pvt Ltd","266","Blue Lotus Support Services Pvt Ltd","5678","socks4","35","N/A","2021-08-31T11:12:38.787Z"
"43.246.202.173","elite","AS64018","BD","Cyber Way Technology","270","N/A","5678","socks4","38","N/A","2021-08-31T11:12:37.624Z"
"93.115.149.237","elite","AS43754","IR","Asiatech Data Transmission company","265","Asiatech Data Transmission Co.","5678","socks4","35","537","2021-08-31T11:12:37.092Z"
"49.156.37.250","elite","AS24492","KH","WiCAM Corporation Ltd","191","WiCAM Corporation Ltd.","5678","socks4","44","N/A","2021-08-31T11:12:35.584Z"
"43.245.95.66","elite","AS55427","NP","BroadLink Networks and Communications","278","N/A","3306","socks4","35","N/A","2021-08-31T11:12:34.983Z"
"186.159.164.52","elite","AS52228","CR","Cable Tica","129","Cable Tica","5678","socks4","34","271","2021-08-31T11:12:34.823Z"
"178.136.192.151","elite","AS6703","UA","VEGA-ODESSA","187","N/A","5678","socks4","48","1295","2021-08-31T11:12:34.066Z"
"5.102.55.79","elite","AS42908","CZ","CMS Consulting s.r.o.","164","CMS Consulting s.r.o.","5678","socks4","35","350","2021-08-31T11:12:34.708Z"
"49.229.48.131","elite","AS45458","TH","Advanced Wireless Network Company Limited","203","TriamUdomSuksanomklaoNakornratchasrimaSchool by AWN","5678","socks4","36","N/A","2021-08-31T11:12:33.751Z"
"77.48.229.129","elite","AS16019","CZ","UPC Czech","162","Tomas Sladek, Moravska Nova Ves","5678","socks4","35","N/A","2021-08-31T11:12:32.038Z"
