ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"186.64.173.70","elite","AS52228","CR","Cable Tica","143","Cable Tica","5678","socks4","34","N/A","2021-08-31T11:19:36.000Z"
"187.95.125.77","elite","AS14868","BR","COPEL Telecomunica??es S.A.","196","COPEL Telecomunicações S.A","5678","socks4","39","5002","2021-08-31T11:19:35.328Z"
"80.14.178.198","elite","AS3215","FR","France Telecom","157","N/A","5678","socks4","34","5002","2021-08-31T11:19:30.931Z"
"186.235.251.95","elite","AS262953","BR","VCG GRAPHCS INFORMÔTICA LTDA","236","VCG GRAPHCS INFORMÁTICA LTDA","5678","socks4","34","458","2021-08-31T11:19:29.624Z"
"185.160.229.26","elite","AS201453","ES","Nostravant S.L.L.","200","Akiwifi Castellon","5678","socks4","34","N/A","2021-08-31T11:19:28.006Z"
"185.145.145.5","elite","AS203084","HU","Mikrotti Kft","176","Mikrotti Kft","4153","socks4","36","N/A","2021-08-31T11:19:27.171Z"
"109.251.151.50","elite","AS31148","UA","O3 core","187","N/A","3629","socks4","39","396","2021-08-31T11:19:27.196Z"
"218.19.140.51","elite","AS4134","CN","Chinanet","166","Guangzhou Dxkxjs ACA","5678","socks4","35","N/A","2021-08-31T11:19:27.950Z"
"187.190.254.110","elite","AS22884","MX","Total Play Telecomunicaciones SA De CV","N/A","Total Play Telecomunicaciones SA De CV","5678","socks4","39","209","2021-08-31T11:19:26.834Z"
"5.154.24.229","elite","AS29119","ES","Airenetworks","246","Aire Networks Del Mediterraneo SL Unipersonal","5678","socks4","35","5001","2021-08-31T11:19:26.117Z"
"185.134.71.94","elite","AS203462","IT","Novaconn SRL","175","NovaConn srl","5678","socks4","35","5007","2021-08-31T11:19:25.346Z"
"80.90.90.14","elite","AS35444","AL","DIGICOM","195","N/A","5678","socks4","40","N/A","2021-08-31T11:19:25.357Z"
"81.163.36.210","elite","AS57227","RU","SUBNET05","277","LLC","42967","socks4","34","N/A","2021-08-31T11:19:22.865Z"
"61.95.191.190","elite","AS9498","IN","Bharti Airtel","270","Bharti Airtel Ltd","5678","socks4","36","5001","2021-08-31T11:19:20.334Z"
"78.40.106.176","elite","AS49628","GE","TrialetiNet","225","Trialeti-Neti LLC","5678","socks4","37","481","2021-08-31T11:19:20.700Z"
"185.163.244.182","elite","AS49188","BG","FIBER.BG","214","N/A","5678","socks4","34","N/A","2021-08-31T11:19:19.715Z"
"80.242.39.90","elite","AS44234","SK","Gaya, s.r.o.","173","Gaya MT","5678","socks4","34","N/A","2021-08-31T11:19:19.407Z"
"41.190.235.10","elite","AS37638","CD","Orioncom SPRL","337","N/A","5678","socks4","35","N/A","2021-08-31T11:19:18.607Z"
