ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"201.182.236.79","elite","AS267549","BR","Netcomm ISP","299","Netcomm ISP","5678","socks4","35","N/A","2021-08-31T11:32:58.280Z"
"45.126.169.185","elite","AS134014","IN","NET 4 U SERVICES PVT LTD","233","NET 4 U Services PVT LTD","4145","socks4","34","N/A","2021-08-31T11:32:58.392Z"
"77.242.138.123","elite","AS44092","IT","HAL Service SpA","189","HAL Service srl","5678","socks4","34","N/A","2021-08-31T11:32:56.162Z"
"77.242.29.151","elite","AS35047","AL","Abissnet ISP","186","N/A","5678","socks4","34","378","2021-08-31T11:32:55.309Z"
"201.182.242.28","elite","AS270009","EC","Gualan Japon Luis Joaquin","165","Gualan Japon Luis Joaquin","5678","socks4","34","5001","2021-08-31T11:32:55.666Z"
"45.229.233.238","elite","AS267136","BR","redenet provedor ltda me","203","redenet provedor ltda me","34359","socks4","38","N/A","2021-08-31T11:32:55.832Z"
"103.92.161.250","elite","AS136556","BD","Dhaka Fiber Net Ltd","234","Dhaka Fiber Net Ltd.","5678","socks4","34","5001","2021-08-31T11:32:54.162Z"
"77.48.228.3","elite","AS16019","CZ","UPC Czech","162","Tomas Sladek, Moravska Nova Ves","5678","socks4","34","N/A","2021-08-31T11:32:54.270Z"
"43.245.95.201","elite","AS55427","NP","BroadLink Networks and Communications","278","N/A","3306","socks4","34","N/A","2021-08-31T11:32:53.339Z"
"77.85.99.20","elite","AS8866","BG","BTC","185","BTC Plc","5678","socks4","35","5002","2021-08-31T11:32:52.509Z"
"202.44.9.1","elite","AS9551","TH","King Mongkuts University of Technology Thonburi","200","KMUTT","4153","socks4","35","N/A","2021-08-31T11:32:50.680Z"
"202.6.225.170","elite","AS23756","ID","PT Padi Internet","217","N/A","5678","socks4","36","432","2021-08-31T11:32:49.791Z"
"201.233.18.163","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P.","133","EPM Telecomunicaciones S.A. E.S.P","5678","socks4","45","N/A","2021-08-31T11:32:49.023Z"
"201.182.11.206","elite","AS267497","BR","GL TELECOM LTDA - ME","N/A","GL TELECOM LTDA - ME","5678","socks4","50","5001","2021-08-31T11:32:48.390Z"
"109.80.190.165","elite","AS5610","CZ","O2 Czech Republic","N/A","Hosting Nagano","5678","socks4","44","5001","2021-08-31T11:32:48.313Z"
