ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"190.249.169.153","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P.","N/A","EPM Telecomunicaciones S.A. E.S.P","3629","socks4","46","5001","2021-08-31T11:16:16.840Z"
"36.94.8.228","elite","AS7713","ID","PT. Telekomunikasi Indonesia","N/A","Telekomunikasi Indonesia","5678","socks4","35","543","2021-08-31T11:16:13.565Z"
"43.245.218.156","elite","AS24492","KH","WiCAM Corporation Ltd","190","WiCAM Corporation Ltd.","5678","socks4","35","383","2021-08-31T11:16:11.847Z"
"202.40.184.10","elite","AS23991","BD","Ranks ITT","257","Ranks ITT Ltd.","5678","socks4","38","N/A","2021-08-31T11:16:10.794Z"
"202.51.68.236","elite","AS45650","NP","CCNEP","295","N/A","5678","socks4","36","5001","2021-08-31T11:16:09.567Z"
"202.21.99.2","elite","AS9484","MN","Mobinet LLC","179","MobiNet","5678","socks4","34","5002","2021-08-31T11:16:03.604Z"
"36.94.105.100","elite","AS7713","ID","PT. Telekomunikasi Indonesia","2593","Telekomunikasi Indonesia","5678","socks4","45","5001","2021-08-31T11:16:02.403Z"
"117.222.56.53","elite","AS9829","IN","BSNL Internet","N/A","N/A","5678","socks4","38","5001","2021-08-31T11:16:02.433Z"
"190.186.1.46","elite","AS25620","BO","Cotas Ltda.","191","Cotas Ltda","33567","socks4","38","N/A","2021-08-31T11:15:59.734Z"
"190.95.136.146","elite","AS27947","EC","Telconet S.A","149","Telconet S.A","5678","socks4","35","299","2021-08-31T11:15:58.803Z"
"202.154.63.41","elite","AS4434","ID","RADNET","196","N/A","5678","socks4","35","5001","2021-08-31T11:15:57.973Z"
"94.140.74.244","elite","AS3212","SI","Telemach UG d.o.o.","N/A","Broadband Network Services","5678","socks4","34","5003","2021-08-31T11:15:57.958Z"
"36.94.55.26","elite","AS7713","ID","PT. Telekomunikasi Indonesia","257","Telekomunikasi Indonesia","5678","socks4","35","1097","2021-08-31T11:15:52.706Z"
"202.29.244.97","elite","AS4621","TH","THAINET","226","N/A","5678","socks4","35","455","2021-08-31T11:15:50.683Z"
"36.95.48.45","elite","AS7713","ID","PT. Telekomunikasi Indonesia","198","Telekomunikasi Indonesia","5678","socks4","36","411","2021-08-31T11:15:50.623Z"
"202.166.217.3","elite","AS17501","NP","WorldLink Communications","295","Wlink Fiber Static IP","5678","socks4","45","604","2021-08-31T11:15:49.455Z"
"36.95.110.127","elite","AS7713","ID","PT. Telekomunikasi Indonesia","192","Telekomunikasi Indonesia","5678","socks4","36","401","2021-08-31T11:15:49.519Z"
"36.94.81.245","elite","AS7713","ID","PT. Telekomunikasi Indonesia","266","Telekomunikasi Indonesia","5678","socks4","35","3199","2021-08-31T11:15:48.441Z"
"202.62.227.45","elite","AS23772","IN","ORTELCOMMUNICATIONS","263","N/A","31606","socks4","37","N/A","2021-08-31T11:15:47.843Z"
"202.62.50.63","elite","AS23673","KH","COGETEL Co., Ltd","N/A","COGETEL","5678","socks4","35","N/A","2021-08-31T11:15:46.675Z"
